Name,HOMFLY
13a_3785,(-3*v^(-4)+ 8*v^(-2)-6+ 2*v^2)+ (-6*v^(-4)+ 19*v^(-2)-16+ 4*v^2)*z^2+ (-4*v^(-4)+ 20*v^(-2)-20+ 6*v^2)*z^4+ (-v^(-4)+ 10*v^(-2)-15+ 4*v^2)*z^6+ (2*v^(-2)-6+ v^2)*z^8-z^10
13a_3786,(2*v^(-6)-5*v^(-4)+ 4*v^(-2))+ (5*v^(-6)-16*v^(-4)+ 14*v^(-2)-4)*z^2+ (4*v^(-6)-19*v^(-4)+ 20*v^(-2)-6)*z^4+ (v^(-6)-10*v^(-4)+ 15*v^(-2)-4)*z^6+ (-2*v^(-4)+ 6*v^(-2)-1)*z^8+ (v^(-2))*z^10
13a_3787,(5*v^6-5*v^8+ v^10)+ (-v^2-v^4+ 17*v^6-12*v^8+ 2*v^10)*z^2+ (-2*v^2+ 18*v^6-10*v^8+ v^10)*z^4+ (-v^2+ 2*v^4+ 9*v^6-3*v^8)*z^6+ (v^4+ 2*v^6)*z^8
13a_3788,(v^4+ 4*v^6-8*v^8+ 6*v^10-2*v^12)+ (3*v^4+ 10*v^6-20*v^8+ 15*v^10-3*v^12)*z^2+ (3*v^4+ 4*v^6-20*v^8+ 12*v^10-v^12)*z^4+ (v^4-2*v^6-10*v^8+ 3*v^10)*z^6+ (-v^6-2*v^8)*z^8
13a_3789,(1+ 2*v^2-7*v^4+ 8*v^6-3*v^8)+ (3+ 2*v^2-18*v^4+ 17*v^6-3*v^8)*z^2+ (3-2*v^2-20*v^4+ 12*v^6-v^8)*z^4+ (1-3*v^2-10*v^4+ 3*v^6)*z^6+ (-v^2-2*v^4)*z^8
13a_3790,(4*v^(-2)-8+ 6*v^2-v^4)+ (6*v^(-2)-22+ 19*v^2-6*v^4)*z^2+ (4*v^(-2)-23+ 28*v^2-9*v^4)*z^4+ (v^(-2)-11+ 20*v^2-5*v^4)*z^6+ (-2+ 7*v^2-v^4)*z^8+ v^2*z^10
13a_3791,(2*v^(-4)-2*v^(-2)-1+ 2*v^2)+ (2*v^(-4)-7*v^(-2)-1+ 5*v^2-3*v^4)*z^2+ (v^(-4)-6*v^(-2)+ 3+ 7*v^2-3*v^4)*z^4+ (-2*v^(-2)+ 3+ 4*v^2-v^4)*z^6+ (1+ v^2)*z^8
13a_3792,(-1+ 5*v^2-4*v^4+ v^6)+ (-v^(-2)-2+ 11*v^2-9*v^4+ 2*v^6)*z^2+ (-2*v^(-2)+ 13*v^2-9*v^4+ v^6)*z^4+ (-v^(-2)+ 2+ 8*v^2-3*v^4)*z^6+ (1+ 2*v^2)*z^8
13a_3793,(-v^(-4)+ 4-2*v^2)+ (-3*v^(-4)+ 7*v^(-2)-1)*z^2+ (-3*v^(-4)+ 14*v^(-2)-13+ 5*v^2)*z^4+ (-v^(-4)+ 9*v^(-2)-14+ 4*v^2)*z^6+ (2*v^(-2)-6+ v^2)*z^8-z^10
13a_3794,(-2*v^(-4)+ 4*v^(-2)-1)+ (-v^(-6)+ v^(-4)+ 4*v^(-2)-3+ v^2)*z^2+ (-v^(-6)+ 4*v^(-4)-4+ 2*v^2)*z^4+ (2*v^(-4)-2*v^(-2)-3+ v^2)*z^6+ (-v^(-2)-1)*z^8
13a_3795,(1-v^4+ 2*v^6-v^8)+ (2-8*v^4+ 9*v^6-2*v^8)*z^2+ (2-v^2-13*v^4+ 9*v^6-v^8)*z^4+ (1-2*v^2-8*v^4+ 3*v^6)*z^6+ (-v^2-2*v^4)*z^8
13a_3796,(v^(-4)-2+ 2*v^2)+ (2*v^(-4)-v^(-2)-10+ 8*v^2-2*v^4)*z^2+ (3*v^(-4)-2*v^(-2)-14+ 10*v^2-v^4)*z^4+ (v^(-4)-3*v^(-2)-9+ 3*v^2)*z^6+ (-v^(-2)-2)*z^8
13a_3797,(2*v^(-6)-5*v^(-4)+ 4*v^(-2))+ (5*v^(-6)-14*v^(-4)+ 10*v^(-2)-2)*z^2+ (4*v^(-6)-18*v^(-4)+ 16*v^(-2)-5)*z^4+ (v^(-6)-10*v^(-4)+ 14*v^(-2)-4)*z^6+ (-2*v^(-4)+ 6*v^(-2)-1)*z^8+ (v^(-2))*z^10
13a_3798,(v^(-8)-2*v^(-6)+ 2*v^(-4)-2*v^(-2)+ 2)+ (2*v^(-8)-5*v^(-6)+ 3*v^(-4)-3*v^(-2)+ 1)*z^2+ (v^(-8)-6*v^(-6)+ 3*v^(-4)+ v^(-2)-2)*z^4+ (-2*v^(-6)+ 3*v^(-4)+ 3*v^(-2)-1)*z^6+ (v^(-4)+ v^(-2))*z^8
13a_3799,(-2+ 7*v^2-5*v^4+ v^6)+ (-v^(-2)-2+ 13*v^2-11*v^4+ 3*v^6)*z^2+ (-v^(-2)+ 2+ 7*v^2-8*v^4+ 2*v^6)*z^4+ (2-3*v^4+ v^6)*z^6+ (-v^2-v^4)*z^8
13a_3800,(v^(-4)-v^(-2)-1+ 3*v^2-v^4)+ (2*v^(-4)-12+ 12*v^2-3*v^4)*z^2+ (3*v^(-4)-v^(-2)-17+ 12*v^2-v^4)*z^4+ (v^(-4)-3*v^(-2)-10+ 3*v^2)*z^6+ (-v^(-2)-2)*z^8
13a_3801,(v^(-4)-3+ 4*v^2-v^4)+ (v^(-4)-7+ 3*v^2+ 2*v^4-v^6)*z^2+ (v^(-4)-6-v^2+ 3*v^4)*z^4+ (-v^(-2)-3-2*v^2)*z^6
13a_3802,(2*v^(-6)-4*v^(-4)+ 2*v^(-2)+ 1)+ (5*v^(-6)-16*v^(-4)+ 13*v^(-2)-4)*z^2+ (4*v^(-6)-21*v^(-4)+ 24*v^(-2)-8)*z^4+ (v^(-6)-11*v^(-4)+ 19*v^(-2)-5)*z^6+ (-2*v^(-4)+ 7*v^(-2)-1)*z^8+ (v^(-2))*z^10
13a_3803,(2*v^(-6)-4*v^(-4)+ 3*v^(-2)-1+ v^2)+ (2*v^(-6)-8*v^(-4)+ 5*v^(-2)-1-v^2)*z^2+ (v^(-6)-6*v^(-4)+ 5*v^(-2)+ 3-2*v^2)*z^4+ (-2*v^(-4)+ 3*v^(-2)+ 3-v^2)*z^6+ (v^(-2)+ 1)*z^8
13a_3804,(2*v^2-v^4)+ (-3+ 10*v^2-9*v^4+ 3*v^6)*z^2+ (-6+ 18*v^2-15*v^4+ 3*v^6)*z^4+ (-4+ 15*v^2-9*v^4+ v^6)*z^6+ (-1+ 6*v^2-2*v^4)*z^8+ v^2*z^10
13a_3805,(3*v^(-2)-7+ 7*v^2-2*v^4)+ (6*v^(-2)-21+ 20*v^2-6*v^4)*z^2+ (4*v^(-2)-23+ 28*v^2-9*v^4)*z^4+ (v^(-2)-11+ 20*v^2-5*v^4)*z^6+ (-2+ 7*v^2-v^4)*z^8+ v^2*z^10
13a_3806,(v^(-4)-v^(-2)+ v^2)+ (2*v^(-4)-6*v^(-2)+ 5*v^2-3*v^4)*z^2+ (v^(-4)-6*v^(-2)+ 3+ 7*v^2-3*v^4)*z^4+ (-2*v^(-2)+ 3+ 4*v^2-v^4)*z^6+ (1+ v^2)*z^8
13a_3807,(-v^(-8)+ 3*v^(-6)-3*v^(-4)+ v^(-2)+ 1)+ (-2*v^(-8)+ 8*v^(-6)-7*v^(-4)-v^(-2)+ 2)*z^2+ (-v^(-8)+ 8*v^(-6)-10*v^(-4)-2*v^(-2)+ 2)*z^4+ (3*v^(-6)-7*v^(-4)-2*v^(-2)+ 1)*z^6+ (-2*v^(-4)-v^(-2))*z^8
13a_3808,(1+ v^2-5*v^4+ 7*v^6-3*v^8)+ (3+ 2*v^2-17*v^4+ 17*v^6-3*v^8)*z^2+ (3-2*v^2-20*v^4+ 12*v^6-v^8)*z^4+ (1-3*v^2-10*v^4+ 3*v^6)*z^6+ (-v^2-2*v^4)*z^8
13a_3809,(2-3*v^2+ 2*v^4+ v^6-v^8)+ (v^(-2)+ 3-8*v^2+ v^4+ 5*v^6-v^8)*z^2+ (v^(-2)-8*v^2-3*v^4+ 3*v^6)*z^4+ (-1-3*v^2-2*v^4)*z^6
13a_3810,(-3+ 10*v^2-8*v^4+ 2*v^6)+ (-8+ 25*v^2-20*v^4+ 5*v^6)*z^2+ (-7+ 26*v^2-20*v^4+ 4*v^6)*z^4+ (-4+ 16*v^2-10*v^4+ v^6)*z^6+ (-1+ 6*v^2-2*v^4)*z^8+ v^2*z^10
13a_3811,(3*v^(-2)-6+ 5*v^2-v^4)+ (5*v^(-2)-16+ 12*v^2-3*v^4)*z^2+ (4*v^(-2)-16+ 13*v^2-3*v^4)*z^4+ (3*v^(-2)-11+ 8*v^2-v^4)*z^6+ (v^(-2)-5+ 2*v^2)*z^8-z^10
13a_3812,(-3*v^(-4)+ 7*v^(-2)-4+ v^2)+ (-7*v^(-4)+ 20*v^(-2)-14+ 3*v^2)*z^2+ (-7*v^(-4)+ 24*v^(-2)-16+ 3*v^2)*z^4+ (-4*v^(-4)+ 16*v^(-2)-9+ v^2)*z^6+ (-v^(-4)+ 6*v^(-2)-2)*z^8+ (v^(-2))*z^10
13a_3813,(1+ 2*v^2-8*v^4+ 10*v^6-4*v^8)+ (3+ 4*v^2-23*v^4+ 22*v^6-4*v^8)*z^2+ (3-v^2-24*v^4+ 14*v^6-v^8)*z^4+ (1-3*v^2-11*v^4+ 3*v^6)*z^6+ (-v^2-2*v^4)*z^8
13a_3814,(1+ 2*v^2-5*v^4+ 2*v^6+ 3*v^8-2*v^10)+ (2+ 3*v^2-10*v^4-v^6+ 8*v^8-v^10)*z^2+ (1-v^2-10*v^4-5*v^6+ 3*v^8)*z^4+ (-v^2-3*v^4-2*v^6)*z^6
13a_3815,(-2+ 7*v^2-5*v^4+ v^6)+ (-v^(-2)-3+ 14*v^2-10*v^4+ 2*v^6)*z^2+ (-2*v^(-2)+ 14*v^2-9*v^4+ v^6)*z^4+ (-v^(-2)+ 2+ 8*v^2-3*v^4)*z^6+ (1+ 2*v^2)*z^8
13a_3816,(5*v^6-5*v^8+ v^10)+ (v^2-3*v^4+ 15*v^6-10*v^8+ 2*v^10)*z^2+ (-v^2-3*v^4+ 15*v^6-9*v^8+ v^10)*z^4+ (-v^2+ v^4+ 8*v^6-3*v^8)*z^6+ (v^4+ 2*v^6)*z^8
13a_3817,(1-v^4+ 2*v^6-v^8)+ (1+ v^2-7*v^4+ 8*v^6-2*v^8)*z^2+ (2-12*v^4+ 9*v^6-v^8)*z^4+ (1-2*v^2-8*v^4+ 3*v^6)*z^6+ (-v^2-2*v^4)*z^8
13a_3818,(v^(-4)+ v^(-2)-6+ 7*v^2-2*v^4)+ (2*v^(-4)+ 2*v^(-2)-18+ 15*v^2-3*v^4)*z^2+ (3*v^(-4)-v^(-2)-19+ 12*v^2-v^4)*z^4+ (v^(-4)-3*v^(-2)-10+ 3*v^2)*z^6+ (-v^(-2)-2)*z^8
13a_3819,(v^(-4)-1-v^2+ 3*v^4-v^6)+ (v^(-4)-5-3*v^2+ 5*v^4-v^6)*z^2+ (v^(-4)-6-3*v^2+ 3*v^4)*z^4+ (-v^(-2)-3-2*v^2)*z^6
13a_3820,(2-6*v^4+ 8*v^6-3*v^8)+ (4-2*v^2-15*v^4+ 16*v^6-3*v^8)*z^2+ (3-4*v^2-17*v^4+ 11*v^6-v^8)*z^4+ (1-3*v^2-9*v^4+ 3*v^6)*z^6+ (-v^2-2*v^4)*z^8
13a_3821,(2-4*v^4+ 4*v^6-v^8)+ (3-v^2-13*v^4+ 11*v^6-2*v^8)*z^2+ (3-3*v^2-16*v^4+ 10*v^6-v^8)*z^4+ (1-3*v^2-9*v^4+ 3*v^6)*z^6+ (-v^2-2*v^4)*z^8
13a_3822,(v^(-2)+ 1-2*v^2-v^4+ 3*v^6-v^8)+ (v^(-2)-4*v^2-5*v^4+ 6*v^6-v^8)*z^2+ (v^(-2)-1-4*v^2-5*v^4+ 3*v^6)*z^4+ (-1-2*v^2-2*v^4)*z^6
13a_3823,(-3*v^(-8)+ 6*v^(-6)-4*v^(-4)+ 2*v^(-2))+ (-4*v^(-8)+ 15*v^(-6)-12*v^(-4)+ 5*v^(-2))*z^2+ (-3*v^(-8)+ 16*v^(-6)-19*v^(-4)+ 6*v^(-2))*z^4+ (-v^(-8)+ 9*v^(-6)-15*v^(-4)+ 4*v^(-2))*z^6+ (2*v^(-6)-6*v^(-4)+ v^(-2))*z^8+ (-v^(-4))*z^10
13a_3824,(v^(-6)-3*v^(-4)+ 3*v^(-2))+ (2*v^(-6)-8*v^(-4)+ 9*v^(-2)-3)*z^2+ (2*v^(-6)-12*v^(-4)+ 17*v^(-2)-6)*z^4+ (v^(-6)-8*v^(-4)+ 15*v^(-2)-4)*z^6+ (-2*v^(-4)+ 6*v^(-2)-1)*z^8+ (v^(-2))*z^10
13a_3825,(1+ v^6-2*v^8+ v^10)+ (-v^2+ 2*v^4-3*v^8+ v^10)*z^2+ (-1+ 3*v^4-2*v^8)*z^4+ (v^2+ 2*v^4+ v^6)*z^6
13a_3826,(-v^(-4)+ 2*v^(-2))+ (-v^(-6)+ v^(-4)+ 3*v^(-2)-2-v^2+ v^4)*z^2+ (2*v^(-4)+ v^(-2)-3-v^2+ v^4)*z^4+ (-v^(-2)-2-v^2)*z^6
13a_3827,(2*v^4+ 2*v^6-5*v^8+ 2*v^10)+ (-v^4+ 15*v^6-17*v^8+ 5*v^10)*z^2+ (-7*v^4+ 25*v^6-21*v^8+ 4*v^10)*z^4+ (-5*v^4+ 19*v^6-11*v^8+ v^10)*z^6+ (-v^4+ 7*v^6-2*v^8)*z^8+ v^6*z^10
13a_3828,(-3*v^(-8)+ 4*v^(-6))+ (-6*v^(-8)+ 18*v^(-6)-10*v^(-4)+ 4*v^(-2))*z^2+ (-4*v^(-8)+ 22*v^(-6)-23*v^(-4)+ 8*v^(-2))*z^4+ (-v^(-8)+ 11*v^(-6)-19*v^(-4)+ 5*v^(-2))*z^6+ (2*v^(-6)-7*v^(-4)+ v^(-2))*z^8+ (-v^(-4))*z^10
13a_3829,(v^2+ 3*v^6-5*v^8+ 2*v^10)+ (-v^2+ 3*v^4+ 6*v^6-10*v^8+ 3*v^10)*z^2+ (-3*v^2+ 5*v^4+ 6*v^6-8*v^8+ v^10)*z^4+ (-v^2+ 4*v^4+ 4*v^6-2*v^8)*z^6+ (v^4+ v^6)*z^8
13a_3830,(-3*v^(-8)+ 5*v^(-6)-2*v^(-4)+ v^(-2))+ (-3*v^(-8)+ 11*v^(-6)-4*v^(-4)-v^(-2)+ 2)*z^2+ (-v^(-8)+ 8*v^(-6)-6*v^(-4)-5*v^(-2)+ 3)*z^4+ (2*v^(-6)-4*v^(-4)-4*v^(-2)+ 1)*z^6+ (-v^(-4)-v^(-2))*z^8
13a_3831,(4*v^4-3*v^6-v^8+ v^10)+ (-2*v^2+ 8*v^4-2*v^6-5*v^8+ 2*v^10)*z^2+ (-3*v^2+ 7*v^4+ 2*v^6-6*v^8+ v^10)*z^4+ (-v^2+ 4*v^4+ 3*v^6-2*v^8)*z^6+ (v^4+ v^6)*z^8
13a_3832,(-v^(-8)-v^(-6)+ 4*v^(-4)-v^(-2))+ (-2*v^(-8)+ 4*v^(-6)+ 5*v^(-4)-4*v^(-2)+ 2)*z^2+ (-v^(-8)+ 6*v^(-6)-v^(-4)-6*v^(-2)+ 3)*z^4+ (2*v^(-6)-3*v^(-4)-4*v^(-2)+ 1)*z^6+ (-v^(-4)-v^(-2))*z^8
13a_3833,(v^2+ 2*v^4-2*v^6-v^8+ v^10)+ (-1+ v^2+ 4*v^4-2*v^6-3*v^8+ v^10)*z^2+ (-1+ v^2+ 4*v^4-2*v^8)*z^4+ (v^2+ 2*v^4+ v^6)*z^6
13a_3834,(-v^(-8)+ 2*v^(-4))+ (-v^(-8)+ 3*v^(-6)+ 3*v^(-4)-2*v^(-2)+ v^2)*z^2+ (2*v^(-6)-4*v^(-2)-1+ v^2)*z^4+ (-v^(-4)-2*v^(-2)-1)*z^6
13a_3835,(-v^(-4)+ 2*v^(-2)+ 1-2*v^2+ v^4)+ (v^(-2)-v^2)*z^2+ (v^(-4)-2*v^(-2)+ 2*v^2-v^4)*z^4+ (-2*v^(-2)+ 1+ 2*v^2-v^4)*z^6+ (1+ v^2)*z^8
13a_3836,(v^(-4)-3*v^(-2)+ 4-v^2)+ (-2*v^(-2)+ 3-v^2)*z^2+ (-4*v^(-4)+ 10*v^(-2)-7+ 2*v^2)*z^4+ (-4*v^(-4)+ 13*v^(-2)-8+ v^2)*z^6+ (-v^(-4)+ 6*v^(-2)-2)*z^8+ (v^(-2))*z^10
13a_3837,(v^(-4)-2*v^(-2)+ 2)+ (-v^(-4)+ v^(-2)-1)*z^2+ (-2*v^(-4)+ 5*v^(-2)-1-2*v^2+ v^4)*z^4+ (-v^(-4)+ 3*v^(-2)+ 1-2*v^2)*z^6+ (v^(-2)+ 1)*z^8
13a_3838,(2*v^(-6)-4*v^(-4)+ 2*v^(-2)+ 1)+ (3*v^(-6)-10*v^(-4)+ 5*v^(-2)+ 2-2*v^2)*z^2+ (v^(-6)-8*v^(-4)+ 6*v^(-2)+ 5-3*v^2)*z^4+ (-2*v^(-4)+ 4*v^(-2)+ 4-v^2)*z^6+ (v^(-2)+ 1)*z^8
13a_3839,(v^(-2)-1+ 2*v^2-2*v^4+ v^6)+ (-1+ 3*v^2-7*v^4+ 3*v^6)*z^2+ (-v^(-2)+ 2+ v^2-7*v^4+ 2*v^6)*z^4+ (2-v^2-3*v^4+ v^6)*z^6+ (-v^2-v^4)*z^8
13a_3840,(-v^(-2)+ 2+ v^2-v^4)+ (-v^(-2)+ 6*v^2-3*v^4)*z^2+ (4*v^(-2)-10+ 13*v^2-3*v^4)*z^4+ (4*v^(-2)-13+ 9*v^2-v^4)*z^6+ (v^(-2)-6+ 2*v^2)*z^8-z^10
13a_3841,(2*v^2-v^4)+ (v^(-2)-4+ 5*v^2-v^6)*z^2+ (2*v^(-2)-5+ 3*v^2+ 3*v^4-v^6)*z^4+ (v^(-2)-3-v^2+ 2*v^4)*z^6+ (-1-v^2)*z^8
13a_3842,(-v^(-2)+ 3-2*v^2+ 2*v^4-v^6)+ (-v^(-2)+ 4-4*v^2+ 4*v^4-v^6)*z^2+ (v^(-2)-3*v^2+ 4*v^4-v^6)*z^4+ (v^(-2)-2-2*v^2+ 2*v^4)*z^6+ (-1-v^2)*z^8
13a_3843,(-2*v^(-6)+ 4*v^(-4)-2*v^(-2)+ 1)+ (-v^(-6)+ 2*v^(-4)+ 3*v^(-2)-2)*z^2+ (2*v^(-6)-8*v^(-4)+ 14*v^(-2)-5)*z^4+ (v^(-6)-8*v^(-4)+ 14*v^(-2)-4)*z^6+ (-2*v^(-4)+ 6*v^(-2)-1)*z^8+ (v^(-2))*z^10
13a_3844,(-v^(-6)+ 2*v^(-4)-v^(-2)+ 1)+ (3-2*v^2)*z^2+ (v^(-6)-3*v^(-4)+ 2*v^(-2)+ 5-2*v^2)*z^4+ (-2*v^(-4)+ 2*v^(-2)+ 3-v^2)*z^6+ (v^(-2)+ 1)*z^8
13a_3845,(v^(-10)-2*v^(-8)+ v^(-6)-v^(-4)+ 2*v^(-2))+ (3*v^(-10)-8*v^(-8)+ 4*v^(-6)+ v^(-4))*z^2+ (v^(-10)-8*v^(-8)+ 5*v^(-6)+ 4*v^(-4)-3*v^(-2))*z^4+ (-2*v^(-8)+ 4*v^(-6)+ 4*v^(-4)-v^(-2))*z^6+ (v^(-6)+ v^(-4))*z^8
13a_3846,(-v^(-6)+ v^(-4)+ v^(-2))+ (-v^(-8)+ 3*v^(-6)-2*v^(-4)+ 2*v^(-2))*z^2+ (-3*v^(-8)+ 11*v^(-6)-12*v^(-4)+ 4*v^(-2))*z^4+ (-v^(-8)+ 9*v^(-6)-13*v^(-4)+ 4*v^(-2))*z^6+ (2*v^(-6)-6*v^(-4)+ v^(-2))*z^8+ (-v^(-4))*z^10
13a_3847,(-v^(-4)+ 2*v^(-2))+ (-v^(-8)+ 3*v^(-6)-3*v^(-4)+ 2*v^(-2))*z^2+ (-v^(-8)+ 4*v^(-6)-3*v^(-4)-v^(-2)+ 1)*z^4+ (2*v^(-6)-2*v^(-4)-2*v^(-2)+ 1)*z^6+ (-v^(-4)-v^(-2))*z^8
13a_3848,(1-v^2+ 2*v^4-v^6)+ (1-3*v^2+ 3*v^4+ v^6-v^8)*z^2+ (1-3*v^2+ v^4+ 3*v^6-v^8)*z^4+ (1-2*v^2-v^4+ 2*v^6)*z^6+ (-v^2-v^4)*z^8
13a_3849,(v^(-4)-v^(-2)+ v^2)+ (v^(-2)-5+ 2*v^2)*z^2+ (-2*v^(-4)+ 9*v^(-2)-14+ 5*v^2)*z^4+ (-v^(-4)+ 8*v^(-2)-14+ 4*v^2)*z^6+ (2*v^(-2)-6+ v^2)*z^8-z^10
13a_3850,(2-v^2-v^4+ v^6)+ (5*v^2-13*v^4+ 6*v^6)*z^2+ (-3+ 14*v^2-25*v^4+ 8*v^6)*z^4+ (-1+ 10*v^2-19*v^4+ 5*v^6)*z^6+ (2*v^2-7*v^4+ v^6)*z^8-v^4*z^10
13a_3851,(v^(-2)-v^4+ v^6)+ (-6*v^4+ 3*v^6)*z^2+ (-v^(-2)+ 3-v^2-8*v^4+ 3*v^6)*z^4+ (2-2*v^2-4*v^4+ v^6)*z^6+ (-v^2-v^4)*z^8
13a_3852,(-3*v^(-12)+ 6*v^(-10)-3*v^(-8)-2*v^(-6)+ 3*v^(-4))+ (-4*v^(-12)+ 14*v^(-10)-7*v^(-8)-4*v^(-6)+ 7*v^(-4))*z^2+ (-v^(-12)+ 10*v^(-10)-8*v^(-8)-7*v^(-6)+ 5*v^(-4))*z^4+ (2*v^(-10)-5*v^(-8)-5*v^(-6)+ v^(-4))*z^6+ (-v^(-8)-v^(-6))*z^8
13a_3853,(-2*v^(-8)+ 4*v^(-6)-2*v^(-4)+ 1)+ (-3*v^(-8)+ 10*v^(-6)-5*v^(-4)-2*v^(-2)+ 2)*z^2+ (-v^(-8)+ 8*v^(-6)-6*v^(-4)-5*v^(-2)+ 3)*z^4+ (2*v^(-6)-4*v^(-4)-4*v^(-2)+ 1)*z^6+ (-v^(-4)-v^(-2))*z^8
13a_3854,(-v^(-4)+ 2*v^(-2)-1+ 2*v^2-v^4)+ (-3*v^(-4)+ 8*v^(-2)-4+ v^4)*z^2+ (-v^(-4)+ 8*v^(-2)-5-4*v^2+ 3*v^4)*z^4+ (2*v^(-2)-4-4*v^2+ v^4)*z^6+ (-1-v^2)*z^8
13a_3855,(2*v^2-v^4)+ (-4+ 9*v^2-4*v^4)*z^2+ (4*v^(-2)-12+ 16*v^2-4*v^4)*z^4+ (4*v^(-2)-13+ 10*v^2-v^4)*z^6+ (v^(-2)-6+ 2*v^2)*z^8-z^10
13a_3856,(v^(-2)-2+ 3*v^2-v^4)+ (v^(-2)-6+ 7*v^2-v^4-v^6)*z^2+ (2*v^(-2)-5+ 4*v^2+ 3*v^4-v^6)*z^4+ (v^(-2)-3-v^2+ 2*v^4)*z^6+ (-1-v^2)*z^8
13a_3857,(2*v^4-v^8)+ (v^2+ 5*v^6-2*v^8)*z^2+ (4*v^2-11*v^4+ 12*v^6-3*v^8)*z^4+ (4*v^2-13*v^4+ 9*v^6-v^8)*z^6+ (v^2-6*v^4+ 2*v^6)*z^8-v^4*z^10
13a_3858,(v^2+ v^6-v^8)+ (2*v^2-2*v^4+ 4*v^6-v^8)*z^2+ (1-v^2-3*v^4+ 4*v^6-v^8)*z^4+ (1-2*v^2-2*v^4+ 2*v^6)*z^6+ (-v^2-v^4)*z^8
13a_3859,(v^2+ v^4-2*v^8+ v^10)+ (v^2-v^4+ 6*v^6-7*v^8+ 2*v^10)*z^2+ (-v^2-2*v^4+ 10*v^6-8*v^8+ v^10)*z^4+ (-v^2+ v^4+ 7*v^6-3*v^8)*z^6+ (v^4+ 2*v^6)*z^8
13a_3860,(-v^(-2)+ 2+ v^2-v^4)+ (-3+ 9*v^2-4*v^4)*z^2+ (5*v^(-2)-13+ 15*v^2-3*v^4)*z^4+ (4*v^(-2)-14+ 9*v^2-v^4)*z^6+ (v^(-2)-6+ 2*v^2)*z^8-z^10
13a_3861,(v^(-2)-1+ 2*v^2-2*v^4+ v^6)+ (-3+ 5*v^2-5*v^4+ v^6)*z^2+ (-v^(-2)+ 1+ 4*v^2-4*v^4+ v^6)*z^4+ (2-2*v^4+ v^6)*z^6+ (-v^2-v^4)*z^8
13a_3862,(2-2*v^2+ 2*v^4-2*v^6+ v^8)+ (-v^(-2)+ 2-4*v^2+ 4*v^4-3*v^6)*z^2+ (-v^(-2)+ 3-v^2+ 2*v^4)*z^4+ (2-v^2-v^4+ v^6)*z^6+ (-v^2-v^4)*z^8
13a_3863,(-v^(-2)+ 2+ v^2-v^4)+ (v^(-2)-2+ 4*v^2-v^4)*z^2+ (5*v^(-2)-13+ 10*v^2-2*v^4)*z^4+ (4*v^(-2)-14+ 8*v^2-v^4)*z^6+ (v^(-2)-6+ 2*v^2)*z^8-z^10
13a_3864,(2*v^2-v^4+ v^6-2*v^8+ v^10)+ (v^2-2*v^4+ 7*v^6-9*v^8+ 3*v^10)*z^2+ (-2*v^2-v^4+ 11*v^6-10*v^8+ v^10)*z^4+ (-v^2+ 2*v^4+ 8*v^6-3*v^8)*z^6+ (v^4+ 2*v^6)*z^8
13a_3865,(1+ v^6-2*v^8+ v^10)+ (-v^4+ 3*v^6-4*v^8+ v^10)*z^2+ (-1+ v^4+ 3*v^6-3*v^8)*z^4+ (v^2+ 2*v^4+ 2*v^6)*z^6
13a_3866,(-2*v^(-4)+ 4*v^(-2)-1)+ (2*v^(-6)-6*v^(-4)+ 7*v^(-2)-v^2)*z^2+ (2*v^(-6)-6*v^(-4)+ 3*v^(-2)+ 3-v^2)*z^4+ (v^(-6)-3*v^(-4)-v^(-2)+ 2)*z^6+ (-v^(-4)-v^(-2))*z^8
13a_3867,(v^2+ v^4-2*v^8+ v^10)+ (v^2-2*v^4+ 9*v^6-10*v^8+ 3*v^10)*z^2+ (-2*v^2-2*v^4+ 14*v^6-11*v^8+ v^10)*z^4+ (-v^2+ 2*v^4+ 9*v^6-3*v^8)*z^6+ (v^4+ 2*v^6)*z^8
13a_3868,(2*v^2-v^4+ v^6-2*v^8+ v^10)+ (v^4+ 2*v^6-4*v^8+ v^10)*z^2+ (-1-v^2+ 4*v^4+ 2*v^6-3*v^8)*z^4+ (v^2+ 3*v^4+ 2*v^6)*z^6
13a_3869,(-2*v^(-6)+ 2*v^(-4)+ 2*v^(-2)-1)+ (2*v^(-6)-6*v^(-4)+ 12*v^(-2)-4)*z^2+ (7*v^(-6)-20*v^(-4)+ 19*v^(-2)-4)*z^4+ (5*v^(-6)-18*v^(-4)+ 11*v^(-2)-1)*z^6+ (v^(-6)-7*v^(-4)+ 2*v^(-2))*z^8+ (-v^(-4))*z^10
13a_3870,(-v^(-6)+ 3*v^(-2)-1)+ (2*v^(-6)-4*v^(-4)+ 5*v^(-2)+ 1-v^2)*z^2+ (3*v^(-6)-7*v^(-4)+ v^(-2)+ 4-v^2)*z^4+ (v^(-6)-4*v^(-4)-2*v^(-2)+ 2)*z^6+ (-v^(-4)-v^(-2))*z^8
13a_3871,(-2*v^(-6)+ 3*v^(-4)-v^(-2)+ 2-v^2)+ (v^(-4)+ v^(-2)+ 4-2*v^2)*z^2+ (2*v^(-6)-3*v^(-4)+ 5-v^2)*z^4+ (v^(-6)-3*v^(-4)-2*v^(-2)+ 2)*z^6+ (-v^(-4)-v^(-2))*z^8
